round,hs_code,product_description,category,implementation_date,initial_tariff_rate,current_tariff_rate,annual_trade_value_millions,tariff_escalation_date
1,8842243956,航空器、航天器及其零件相关产品，规格型号42243956,航空器、航天器及其零件,2018-07-06,25,25,71.4,
1,8540712955,电子设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,94.06,
1,8815417978,航空器、航天器及其零件相关产品，规格型号15417978,航空器、航天器及其零件,2018-07-06,25,25,54.64,
1,9023775020,光学、照相、医疗等设备及零件相关产品，规格型号23775020,光学、照相、医疗等设备及零件,2018-07-06,25,25,37.48,
1,8593864446,电气设备，用于通信,电机、电气设备及其零件,2018-07-06,25,25,2.07,
1,8482208874,农业用机械，重量不超过640单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,7.51,
1,9065625668,光学、照相、医疗等设备及零件相关产品，规格型号65625668,光学、照相、医疗等设备及零件,2018-07-06,25,25,40.17,
1,8803292706,航空器、航天器及其零件相关产品，规格型号03292706,航空器、航天器及其零件,2018-07-06,25,25,52.39,
1,9040112006,光学、照相、医疗等设备及零件相关产品，规格型号40112006,光学、照相、医疗等设备及零件,2018-07-06,25,25,65.17,
1,8780497594,卡车，排量为3372单位,车辆及其零件、附件,2018-07-06,25,25,44.93,
1,9020538068,光学、照相、医疗等设备及零件相关产品，规格型号20538068,光学、照相、医疗等设备及零件,2018-07-06,25,25,63.96,
1,8861557388,航空器、航天器及其零件相关产品，规格型号61557388,航空器、航天器及其零件,2018-07-06,25,25,52.82,
1,8502694240,通信设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,95.68,
1,9054165812,光学、照相、医疗等设备及零件相关产品，规格型号54165812,光学、照相、医疗等设备及零件,2018-07-06,25,25,37.86,
1,8723676403,摩托车，功率为4238单位,车辆及其零件、附件,2018-07-06,25,25,39.68,
1,9037666265,光学、照相、医疗等设备及零件相关产品，规格型号37666265,光学、照相、医疗等设备及零件,2018-07-06,25,25,32.7,
1,8550082406,通信设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,30.81,
1,8457354783,商用用机械，功率不超过821单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,37.85,
1,8815921504,航空器、航天器及其零件相关产品，规格型号15921504,航空器、航天器及其零件,2018-07-06,25,25,95.92,
1,8745423232,摩托车，排量为1852单位,车辆及其零件、附件,2018-07-06,25,25,53.85,
1,8820828974,航空器、航天器及其零件相关产品，规格型号20828974,航空器、航天器及其零件,2018-07-06,25,25,20.27,
1,8839283542,航空器、航天器及其零件相关产品，规格型号39283542,航空器、航天器及其零件,2018-07-06,25,25,24.18,
1,8725065943,拖拉机，功率为1081单位,车辆及其零件、附件,2018-07-06,25,25,46.95,
1,8404732876,商用用器具，尺寸不超过972单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,96.93,
1,8452978104,农业用器具，功率不超过854单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,83.91,
1,9005323279,光学、照相、医疗等设备及零件相关产品，规格型号05323279,光学、照相、医疗等设备及零件,2018-07-06,25,25,79.95,
1,8781864791,摩托车，功率为1294单位,车辆及其零件、附件,2018-07-06,25,25,50.46,
1,8574097977,电气设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,61.16,
1,8425293736,农业用设备，尺寸不超过982单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,37.46,
1,9092232478,光学、照相、医疗等设备及零件相关产品，规格型号92232478,光学、照相、医疗等设备及零件,2018-07-06,25,25,66.19,
1,8848585822,航空器、航天器及其零件相关产品，规格型号48585822,航空器、航天器及其零件,2018-07-06,25,25,97.32,
1,8833913269,航空器、航天器及其零件相关产品，规格型号33913269,航空器、航天器及其零件,2018-07-06,25,25,31.35,
1,9048142873,光学、照相、医疗等设备及零件相关产品，规格型号48142873,光学、照相、医疗等设备及零件,2018-07-06,25,25,53.58,
1,8712875684,乘用车，排量为2659单位,车辆及其零件、附件,2018-07-06,25,25,25.38,
1,8874727943,航空器、航天器及其零件相关产品，规格型号74727943,航空器、航天器及其零件,2018-07-06,25,25,22.21,
1,9087698359,光学、照相、医疗等设备及零件相关产品，规格型号87698359,光学、照相、医疗等设备及零件,2018-07-06,25,25,34.71,
1,8724096690,乘用车，功率为4043单位,车辆及其零件、附件,2018-07-06,25,25,58.88,
1,8543752152,通信设备，用于工业,电机、电气设备及其零件,2018-07-06,25,25,36.19,
1,8807517522,航空器、航天器及其零件相关产品，规格型号07517522,航空器、航天器及其零件,2018-07-06,25,25,2.04,
1,8589213534,电子设备，用于通信,电机、电气设备及其零件,2018-07-06,25,25,84.91,
1,8871133647,航空器、航天器及其零件相关产品，规格型号71133647,航空器、航天器及其零件,2018-07-06,25,25,76.26,
1,8849558089,航空器、航天器及其零件相关产品，规格型号49558089,航空器、航天器及其零件,2018-07-06,25,25,27.25,
1,8826158706,航空器、航天器及其零件相关产品，规格型号26158706,航空器、航天器及其零件,2018-07-06,25,25,79.72,
1,9085752819,光学、照相、医疗等设备及零件相关产品，规格型号85752819,光学、照相、医疗等设备及零件,2018-07-06,25,25,53.8,
1,8512006774,电气设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,48.1,
1,9035415005,光学、照相、医疗等设备及零件相关产品，规格型号35415005,光学、照相、医疗等设备及零件,2018-07-06,25,25,15.55,
1,8733504605,摩托车，排量为3556单位,车辆及其零件、附件,2018-07-06,25,25,6.15,
1,8491914091,工业用器具，重量不超过584单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,80.96,
1,8886008219,航空器、航天器及其零件相关产品，规格型号86008219,航空器、航天器及其零件,2018-07-06,25,25,85.74,
1,8734761865,拖拉机，排量为3410单位,车辆及其零件、附件,2018-07-06,25,25,96.36,
1,8704473183,摩托车，排量为4753单位,车辆及其零件、附件,2018-07-06,25,25,3.11,
1,8566136421,电子设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,35.01,
1,8424691337,商用用设备，重量不超过703单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,49.64,
1,8524756139,电气设备，用于工业,电机、电气设备及其零件,2018-07-06,25,25,44.62,
1,8543719539,电子设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,22.98,
1,9022339673,光学、照相、医疗等设备及零件相关产品，规格型号22339673,光学、照相、医疗等设备及零件,2018-07-06,25,25,61.95,
1,8450226728,工业用器具，功率不超过588单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,44.07,
1,8873364538,航空器、航天器及其零件相关产品，规格型号73364538,航空器、航天器及其零件,2018-07-06,25,25,69.32,
1,8565669641,通信设备，用于工业,电机、电气设备及其零件,2018-07-06,25,25,73.25,
1,8887280973,航空器、航天器及其零件相关产品，规格型号87280973,航空器、航天器及其零件,2018-07-06,25,25,47.76,
1,8461297886,商用用机械，功率不超过158单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,64.85,
1,8831188063,航空器、航天器及其零件相关产品，规格型号31188063,航空器、航天器及其零件,2018-07-06,25,25,1.75,
1,8790239172,摩托车，功率为1679单位,车辆及其零件、附件,2018-07-06,25,25,34.54,
1,9094806947,光学、照相、医疗等设备及零件相关产品，规格型号94806947,光学、照相、医疗等设备及零件,2018-07-06,25,25,37.19,
1,8830081815,航空器、航天器及其零件相关产品，规格型号30081815,航空器、航天器及其零件,2018-07-06,25,25,2.16,
1,9008596849,光学、照相、医疗等设备及零件相关产品，规格型号08596849,光学、照相、医疗等设备及零件,2018-07-06,25,25,25.85,
1,8747890299,卡车，排量为4768单位,车辆及其零件、附件,2018-07-06,25,25,48.29,
1,8775233767,摩托车，功率为3102单位,车辆及其零件、附件,2018-07-06,25,25,44.5,
1,9061887702,光学、照相、医疗等设备及零件相关产品，规格型号61887702,光学、照相、医疗等设备及零件,2018-07-06,25,25,37.94,
1,8530451842,电气设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,23.62,
1,8522401369,电子设备，用于工业,电机、电气设备及其零件,2018-07-06,25,25,76.67,
1,9076927625,光学、照相、医疗等设备及零件相关产品，规格型号76927625,光学、照相、医疗等设备及零件,2018-07-06,25,25,90.56,
1,8706038366,摩托车，功率为3900单位,车辆及其零件、附件,2018-07-06,25,25,28.42,
1,8731765869,卡车，排量为4018单位,车辆及其零件、附件,2018-07-06,25,25,92.0,
1,8518805369,通信设备，用于通信,电机、电气设备及其零件,2018-07-06,25,25,82.35,
1,8833873676,航空器、航天器及其零件相关产品，规格型号33873676,航空器、航天器及其零件,2018-07-06,25,25,26.49,
1,8492386115,农业用器具，功率不超过143单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,78.13,
1,8506868011,电气设备，用于通信,电机、电气设备及其零件,2018-07-06,25,25,69.85,
1,8808070586,航空器、航天器及其零件相关产品，规格型号08070586,航空器、航天器及其零件,2018-07-06,25,25,33.12,
1,9017518549,光学、照相、医疗等设备及零件相关产品，规格型号17518549,光学、照相、医疗等设备及零件,2018-07-06,25,25,83.74,
1,8803263773,航空器、航天器及其零件相关产品，规格型号03263773,航空器、航天器及其零件,2018-07-06,25,25,4.48,
1,9024822241,光学、照相、医疗等设备及零件相关产品，规格型号24822241,光学、照相、医疗等设备及零件,2018-07-06,25,25,19.44,
1,8875793325,航空器、航天器及其零件相关产品，规格型号75793325,航空器、航天器及其零件,2018-07-06,25,25,28.59,
1,8432826537,农业用设备，尺寸不超过606单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,87.08,
1,8810223828,航空器、航天器及其零件相关产品，规格型号10223828,航空器、航天器及其零件,2018-07-06,25,25,51.68,
1,8831198131,航空器、航天器及其零件相关产品，规格型号31198131,航空器、航天器及其零件,2018-07-06,25,25,55.83,
1,8407053586,农业用机械，尺寸不超过734单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,71.16,
1,8741467054,乘用车，排量为1247单位,车辆及其零件、附件,2018-07-06,25,25,11.3,
1,8413202564,农业用器具，功率不超过900单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,66.01,
1,8713987847,拖拉机，功率为1208单位,车辆及其零件、附件,2018-07-06,25,25,93.44,
1,8855759605,航空器、航天器及其零件相关产品，规格型号55759605,航空器、航天器及其零件,2018-07-06,25,25,95.58,
1,8544921309,电子设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,93.2,
1,8822637553,航空器、航天器及其零件相关产品，规格型号22637553,航空器、航天器及其零件,2018-07-06,25,25,10.65,
1,8702563159,拖拉机，功率为537单位,车辆及其零件、附件,2018-07-06,25,25,67.96,
1,8889134752,航空器、航天器及其零件相关产品，规格型号89134752,航空器、航天器及其零件,2018-07-06,25,25,72.1,
1,8720509462,卡车，功率为1869单位,车辆及其零件、附件,2018-07-06,25,25,31.46,
1,8533817925,电气设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,76.54,
1,8435701005,农业用机械，重量不超过130单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,56.96,
1,8572309993,电气设备，用于民用,电机、电气设备及其零件,2018-07-06,25,25,61.92,
1,8549698277,电子设备，用于通信,电机、电气设备及其零件,2018-07-06,25,25,9.58,
1,8452085006,商用用器具，功率不超过516单位,核反应堆、锅炉、机械器具及零件,2018-07-06,25,25,80.6,
1,8765240590,卡车，功率为4088单位,车辆及其零件、附件,2018-07-06,25,25,14.49,
1,8801552529,航空器、航天器及其零件相关产品，规格型号01552529,航空器、航天器及其零件,2018-07-06,25,25,50.05,
1,8800738541,航空器、航天器及其零件相关产品，规格型号00738541,航空器、航天器及其零件,2018-07-06,25,25,52.06,
1,8873250401,航空器、航天器及其零件相关产品，规格型号73250401,航空器、航天器及其零件,2018-07-06,25,25,30.98,
1,9044866499,光学、照相、医疗等设备及零件相关产品，规格型号44866499,光学、照相、医疗等设备及零件,2018-07-06,25,25,63.37,
1,9069052357,光学、照相、医疗等设备及零件相关产品，规格型号69052357,光学、照相、医疗等设备及零件,2018-07-06,25,25,4.25,
